TIME_GAP,NARRATION,EVENT,BLOCK_TIMESTAMP,TX_ID,EXPLOITER,ROUTE,SYMBOL,AMOUNT,AMOUNT_USD
0,Exploiter Transfered 232849.72USDC from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 232940.15USD 0 minutes later,Transfered,2022-10-11 22:49:14.000,3pP3rKQG4isNs4ctjs7CDon9a8EK6xHQAp4gMJt9tVvUsbG3r4hSsF3X773gJiFTcJdU149hUpSdwqjPUUHWSPJb,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,USDC,232849.72,232940.15
0,Exploiter Transfered 0MNGO from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 0USD 0 minutes later,Transfered,2022-10-11 22:49:14.000,3pP3rKQG4isNs4ctjs7CDon9a8EK6xHQAp4gMJt9tVvUsbG3r4hSsF3X773gJiFTcJdU149hUpSdwqjPUUHWSPJb,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,MNGO,0,0
0,Exploiter Transfered 7500000MNGO to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 295768.44USD 0 minutes later,Transfered,2022-10-11 22:49:14.000,3pP3rKQG4isNs4ctjs7CDon9a8EK6xHQAp4gMJt9tVvUsbG3r4hSsF3X773gJiFTcJdU149hUpSdwqjPUUHWSPJb,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,MNGO,7500000,295768.44
0,Exploiter Transfered 2500000MNGO to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 98589.48USD 0 minutes later,Transfered,2022-10-11 22:49:14.000,3pP3rKQG4isNs4ctjs7CDon9a8EK6xHQAp4gMJt9tVvUsbG3r4hSsF3X773gJiFTcJdU149hUpSdwqjPUUHWSPJb,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,MNGO,2500000,98589.48
0,Exploiter Swapped 2500000MNGO to 26418.077086USDC worth 96969.97USD 0 minutes later,Swapped,2022-10-11 22:49:14.000,3pP3rKQG4isNs4ctjs7CDon9a8EK6xHQAp4gMJt9tVvUsbG3r4hSsF3X773gJiFTcJdU149hUpSdwqjPUUHWSPJb,yUJw9a2PyoqKkH47i4yEGf4WXomSHMiK7Lp29Xs2NqM,to 26418.077086USDC,MNGO,2500000,96969.97
12,Exploiter Transfered 1049584.49USDC from 6ZRCB7AAqGre6c72PRz3MHLC73VMYvJ8bi9KHf1HFpNk worth 1049992.13USD 12 minutes later,Transfered,2022-10-11 23:01:24.000,CYaqTCd8ExyqfxhN2jiKByEdQEDSYAZ4tgXhZL2SGrfuM1NPHA2LPZvnVtU78M8XCPuzzREo1W24vZ1bd7LZPEA,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 6ZRCB7AAqGre6c72PRz3MHLC73VMYvJ8bi9KHf1HFpNk,USDC,1049584.49,1049992.13
2,Exploiter Transfered 17014501MNGO from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 670980.31USD 2 minutes later,Transfered,2022-10-11 23:03:28.000,3Sq5JYQhu4XhjUeRWAQxZiDfUgLo3iTiht2bx3ZLMPtsC95B8q6ksJQaL5cDVG5jfMDBSp7a8jmMahUUMefVibh8,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,MNGO,17014501,670980.31
1,Exploiter Transfered 226SOETH from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 286466.9USD 1 minutes later,Transfered,2022-10-11 23:04:05.000,E7GMqCMSDVdYqa3abrNmn7PUvum9o3xZJrYDCL73kqWbZ1rmEUpBm4QqTMrMtSUkCGb3XnijpnLRVmTKZeMQmuX,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,SOETH,226,286466.9
0,Exploiter Transfered 11774FTT from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 275436.19USD 0 minutes later,Transfered,2022-10-11 23:04:16.000,4irKAGSKLLf72qn8CVTZJFoKF4N2AXmq7fakG6gEok82jB5yq9B2VGbafKsVpfb7pmPRtWRDFZUWLZYvdgVvq7Er,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,FTT,11774,275436.19
0,Exploiter Transfered 98295RAY from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 51144.21USD 0 minutes later,Transfered,2022-10-11 23:04:36.000,54T3KP4efhhoD7dszvgx7An1D4UQDev4CAveDPMh6Ni6GScvwmZFqmPhUJY1Y4ribcQjiv3G1g75vqmUyR7wmPDu,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,RAY,98295,51144.21
0,Exploiter Transfered 1155MSOL from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 38871.93USD 0 minutes later,Transfered,2022-10-11 23:04:51.000,3upzfZNCh7GHhSeJzPoDAufGZusbeHSYsVB7YAXKA5dCmdrD3rCeiL6LTQHP1FyL9W9QnetsXANPnLY6Yog3Esww,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,MSOL,1155,38871.93
1,Exploiter Transfered 1809AVAX from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 29235.32USD 1 minutes later,Transfered,2022-10-11 23:05:14.000,ktFAeadMyvXUzTS78Z1CJ4rf9w1VR6bxpYnZ2jCPvzQHv9CvWaNDoV2PXAmNHZxP8CTLyExYmdFAk7YVRkwr11Z,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,AVAX,1809,29235.32
0,Exploiter Transfered 0.38SOBTC from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 7040.33USD 0 minutes later,Transfered,2022-10-11 23:05:59.000,3FQupocPp92ccR8ZF1XnXDRkjZU7BKZt7KKRKbvKQ4JfQ9EAvxhghTkmR8bS4p1SXGbdNJdVxTN8bfBCGVjRGz2r,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,SOBTC,0.38,7040.33
1,Exploiter Transfered 2650USDC from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 2651.03USD 1 minutes later,Transfered,2022-10-11 23:06:12.000,5ckAE3XT8HXNGWKoXQBSz4CQ5SHEd1Szb9QYqCSAcSAFaCC9PoUVBSEZ5nQRYhNQHJorgrpm8WUaEVXBWPkV8XvP,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,USDC,2650,2651.03
0,Exploiter Transfered 152843GMT from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 97006.13USD 0 minutes later,Transfered,2022-10-11 23:06:27.000,3DA7wSVhXDeD7dcSzD1LcuFmbrrqWfb4xxuRuLDDDcPpm5bYPZqntGCWeKG4q4pEQxWzXHsfGrRopwi3YP1hq6i7,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,GMT,152843,97006.13
0,Exploiter Transfered 608BNB from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU worth 161335.24USD 0 minutes later,Transfered,2022-10-11 23:06:42.000,31ZBMp5Fts6X4oxk998uyLDg8XRfZ3TDSyJwSZVu9bK1AEJGYoehuX1L5p7HyzwhNk1eJY4qxMfWD88dWbrde6S4,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from J44uRJxJEDTyPgFG6BtQJ3skhex8FeBbDJWVoh3z9dJU,BNB,608,161335.24
6,Exploiter Transfered 3263146.12USDC from 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo worth 3264413.47USD 6 minutes later,Transfered,2022-10-11 23:12:30.000,65owV83wTQRZuT5VhYST4ZPbcmXNVkiqbougwWfKV9YNBGtuvZLqTEQhmeaEbXqqhVC6CgqwzPqqtde7RBFfgd25,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo,USDC,3263146.12,3264413.47
0,Exploiter Swapped 3266426USDT to 3263146.124694USDC worth 3265236.24USD 0 minutes later,Swapped,2022-10-11 23:12:30.000,65owV83wTQRZuT5VhYST4ZPbcmXNVkiqbougwWfKV9YNBGtuvZLqTEQhmeaEbXqqhVC6CgqwzPqqtde7RBFfgd25,yUJw9a2PyoqKkH47i4yEGf4WXomSHMiK7Lp29Xs2NqM,to 3263146.124694USDC,USDT,3266426,3265236.24
0,Exploiter Transfered 3266426USDT to 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo worth 3268099.03USD 0 minutes later,Transfered,2022-10-11 23:12:30.000,65owV83wTQRZuT5VhYST4ZPbcmXNVkiqbougwWfKV9YNBGtuvZLqTEQhmeaEbXqqhVC6CgqwzPqqtde7RBFfgd25,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo,USDT,3266426,3268099.03
2,Exploiter Transfered 5000000USDC to 41zCUJsKk6cMB94DDtm99qWmyMZfp4GkAhhuz4xTwePu worth 5001941.91USD 2 minutes later,Transfered,2022-10-11 23:14:54.000,3dAQV9oR5C4xDduNT8CGFgW3zM9oXdeaWoqVNDTjGXAANzfrAoYvZfVfS32JHhuccde8JMd9NRGgsehvfdtfdjKd,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 41zCUJsKk6cMB94DDtm99qWmyMZfp4GkAhhuz4xTwePu,USDC,5000000,5001941.91
3,Exploiter Transfered 20000000USDC to 41zCUJsKk6cMB94DDtm99qWmyMZfp4GkAhhuz4xTwePu worth 20007767.63USD 3 minutes later,Transfered,2022-10-11 23:17:38.000,3y76aqtRhDeoxc5eDvCuqwhMMPV6XSkR6BnAxUgeQxWwnnuLbCVcrKQm82tc6LLSNLEppSfxpH5hqs4Jdz9RSe1e,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 41zCUJsKk6cMB94DDtm99qWmyMZfp4GkAhhuz4xTwePu,USDC,20000000,20007767.63
2,Exploiter Transfered 25000000USDC to 41zCUJsKk6cMB94DDtm99qWmyMZfp4GkAhhuz4xTwePu worth 25009709.53USD 2 minutes later,Transfered,2022-10-11 23:19:17.000,4drhmDqfYLmB5KHw3qZ1yoHVcmXzG7Y82ecXmqAPdq6QV24M4TSydKGMgpJhNuDYinvrrcsmcENicANAHbZJ59pC,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 41zCUJsKk6cMB94DDtm99qWmyMZfp4GkAhhuz4xTwePu,USDC,25000000,25009709.53
8,Exploiter Transfered 7519769.63USDC to 41zCUJsKk6cMB94DDtm99qWmyMZfp4GkAhhuz4xTwePu worth 7522690.16USD 8 minutes later,Transfered,2022-10-11 23:27:07.000,5BxPxnby7tTrFnoy6LjpNTGxoUmBvFD3cAdUuozRdwESwxR8Vpj1Ph5t4wfYAh5Gjyx3hAN5PBXjbJtZ4Hw5qtg3,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 41zCUJsKk6cMB94DDtm99qWmyMZfp4GkAhhuz4xTwePu,USDC,7519769.63,7522690.16
68,Exploiter Transfered 32904328.9MNGO to 6eQ69C2VxpPF5oo5RxKNXstyRN4e9QgSdo8omK1Eq735 worth 830118.75USD 68 minutes later,Transfered,2022-10-12 00:35:32.000,5hLJpMbkrwqZN55tqRbKg1depMiRBjTKVU3dETVDwxVZx3sKvAEKksfVq9MqAFA1tTfDxRSugFjZZ6DFxEWhgR1h,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 6eQ69C2VxpPF5oo5RxKNXstyRN4e9QgSdo8omK1Eq735,MNGO,32904328.9,830118.75
3299,Exploiter Transfered 281.5SOBTC to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 5415276.43USD 3299 minutes later,Transfered,2022-10-14 07:34:30.000,4wrUJAN52XikgUaKrzH7hjegJvzaFinSjfUVGGzwPuEeFbkzA6g3d8fuetiXkbATFeTBQQowyzv36gVyoxbD8iZj,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,SOBTC,281.5,5415276.43
0,Exploiter Transfered 2354260SRM to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 1711988.85USD 0 minutes later,Transfered,2022-10-14 07:34:48.000,2o8NmEfNE9zCz6XGo2GXuonEqHsWmDkuaGmC5Xw5xu2bu6NsmDoN2mdaoVhZndeQckhRLR5UJinKAM8Qq6tWUfGi,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,SRM,2354260,1711988.85
1,Exploiter Transfered 226SOETH to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 297209.64USD 1 minutes later,Transfered,2022-10-14 07:35:13.000,3ET1F3Py56tNJzzZ2vFbioP1EMU42VpAa2At5nw7HEugZRg8UWgjSVNmtpVSEGsrtFXENMAYgK45zydAk5nb3KZp,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,SOETH,226,297209.64
0,Exploiter Transfered 11774FTT to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 279608.12USD 0 minutes later,Transfered,2022-10-14 07:35:26.000,3CNLrypxixuGAHEZzqnz69QpQy1BXbhFnpE2D2BGRarwxdgcV3Fz5drucrod4FibXnHfpWR6PwmjcbwU54kXKp5r,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,FTT,11774,279608.12
0,Exploiter Transfered 98295RAY to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 48892.96USD 0 minutes later,Transfered,2022-10-14 07:35:44.000,VT4nWFbcS9RMSmMjn1BAa46aBFrDCwoZhLUuuASzCiwHXxhV2WriY5JaLMaEYQiLaXSsjFonpRBjb6uDSCz1mhQ,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,RAY,98295,48892.96
1,Exploiter Transfered 1809AVAX to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 28765.42USD 1 minutes later,Transfered,2022-10-14 07:36:03.000,2B8SNTrUTK3UWbNudqYvhqk8Va83XEJ4y1B886GwWssKjKAsPTx96zH2ryFHmHPYTNpSSUzZBx5V7RC7WqLuKhTH,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,AVAX,1809,28765.42
0,Exploiter Transfered 152843GMT to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 90868.06USD 0 minutes later,Transfered,2022-10-14 07:36:20.000,UdiNVUw3EA4Xvw84PboYFs2Gj6C42pH9aezPEq7kVe4vapM4MngiUEiXzsEjYkpNYCBqzsSeJYgfiC41Cd4DNHd,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,GMT,152843,90868.06
0,Exploiter Transfered 608BNB to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 164369.06USD 0 minutes later,Transfered,2022-10-14 07:36:37.000,BoE9y3CUtT1ooewbMSdVANBazUfycyNvcZUmxVHoMZ4Myftom3DCZta3kWR8QuqpnQDp1tDQRSmt1nHDH68D1Rh,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,BNB,608,164369.06
1945,Exploiter Transfered 799155MSOL to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 25559551.46USD 1945 minutes later,Transfered,2022-10-15 16:01:51.000,2oFYtrNbz6aMxZr94p3D56L5yXKSmVG5ETTh1vupxcwsv2oAzVHAJveW5xpeoe4pNjiKhdb14yZdZZRRGsX2erer,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,MSOL,799155,25559551.46
1,Exploiter Transfered 32904328.9MNGO from 6eQ69C2VxpPF5oo5RxKNXstyRN4e9QgSdo8omK1Eq735 worth 838995.86USD 1 minutes later,Transfered,2022-10-15 16:02:56.000,2jvZ3WvDWVR4zaVPJQaTfKQmdFWydpmMuPM1MhyTQkjE7ByaCAdYsnxx3S2tAGCJfMFaYLitdjVJQ9MDLj2XyUEA,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 6eQ69C2VxpPF5oo5RxKNXstyRN4e9QgSdo8omK1Eq735,MNGO,32904328.9,838995.86
4,Exploiter Transfered 32904328.9MNGO to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY worth 838995.86USD 4 minutes later,Transfered,2022-10-15 16:06:52.000,2YXMmgrsqFW5euumtLqqdQxEmDhjLfcYhcXCwThLsWN5Ktg65Qs3JS64t14QiEMw7rra8utWRyCCKuVBZYYFwcMk,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9mM6NfXauEFviFY1S1thbo7HXYNiSWSvwZEhguJw26wY,MNGO,32904328.9,838995.86
﻿
