DATE1,TIMEFRAME,LOW,HIGH,OPEN,CLOSE
2025-03-07 00:00:00.000,After_hack,5.61932194,5.682557134,5.682557134,5.636757117
2025-03-06 00:00:00.000,After_hack,5.589729537,5.699585051,5.589729537,5.682557134
2025-03-05 00:00:00.000,After_hack,5.472262457,5.589729537,5.473413244,5.589729537
2025-03-04 00:00:00.000,After_hack,5.473413244,5.689320857,5.689320857,5.473413244
2025-03-03 00:00:00.000,After_hack,5.6110877,5.75418579,5.611459183,5.698929545
2025-03-02 00:00:00.000,After_hack,5.285475019,5.502562437,5.285475019,5.502562437
2025-03-01 00:00:00.000,After_hack,5.285475019,5.296326046,5.296326046,5.285475019
2025-02-28 00:00:00.000,After_hack,5.296322727,5.361680013,5.361084331,5.296326046
2025-02-27 00:00:00.000,After_hack,5.300914819,5.367334683,5.324088547,5.361084331
2025-02-26 00:00:00.000,After_hack,5.221790173,5.359072457,5.221790173,5.323659479
2025-02-25 00:00:00.000,After_hack,5.076106064,5.297021642,5.169908368,5.282763161
2025-02-24 00:00:00.000,After_hack,5.169908368,5.235282594,5.235282594,5.169908368
2025-02-23 00:00:00.000,After_hack,5.113575613,5.207940682,5.113575613,5.172163708
2025-02-22 00:00:00.000,After_hack,5.113575613,5.295490426,5.198913951,5.113575613
2025-02-21 00:00:00.000,After_hack,5.101037051,5.234580643,5.171576694,5.198913951
2025-02-20 00:00:00.000,After_hack,5.110045971,5.276389948,5.276389948,5.171576694
2025-02-19 00:00:00.000,After_hack,5.21177402,5.49114316,5.49114316,5.276389948
2025-02-18 00:00:00.000,After_hack,5.195304649,5.697602258,5.495922942,5.362144438
2025-02-17 00:00:00.000,After_hack,5.483276111,5.691223094,5.56126661,5.495922942
2025-02-16 00:00:00.000,After_hack,5.511200734,5.911254581,5.911254581,5.56126661
2025-02-15 00:00:00.000,After_hack,5.646045954,5.85558158,5.853578635,5.646045954
2025-02-14 00:00:00.000,After_hack,5.853578635,5.96963588,5.96963588,5.853578635
2025-02-13 00:00:00.000,After_hack,5.737130403,6.015028959,5.737130403,5.96963588
2025-02-12 00:00:00.000,After_hack,5.736760108,5.806879671,5.736760108,5.737130403
2025-02-11 00:00:00.000,After_hack,5.482889116,5.81166992,5.482889116,5.736760108
2025-02-10 00:00:00.000,After_hack,5.40540648,5.557156204,5.42900147,5.482889116
2025-02-09 00:00:00.000,After_hack,5.42900147,5.773955714,5.638025142,5.42900147
2025-02-08 00:00:00.000,After_hack,5.676456029,5.827805798,5.815083672,5.676456029
2025-02-07 00:00:00.000,After_hack,5.692750676,5.966588364,5.966588364,5.757555006
2025-02-06 00:00:00.000,After_hack,5.829890168,6.810233799,6.810233799,5.918155763
2025-02-05 00:00:00.000,After_hack,6.726848501,7.086341911,6.863843304,6.726848501
2025-02-04 00:00:00.000,After_hack,6.504311067,6.865350047,6.517338384,6.865350047
2025-02-03 00:00:00.000,After_hack,5.7820009,6.54238889,6.150154177,6.517338384
2025-02-02 00:00:00.000,After_hack,6.029264167,6.623003512,6.395169945,6.150133487
2025-02-01 00:00:00.000,After_hack,6.366889531,7.143420074,7.031524675,6.366889531
2025-01-31 00:00:00.000,After_hack,6.369449996,7.739514959,7.420226688,7.158704668
2025-01-30 00:00:00.000,After_hack,6.281474581,7.36629646,6.281474581,7.36629646
2025-01-29 00:00:00.000,After_hack,5.804049809,6.201026331,5.804049809,6.174776532
2025-01-28 00:00:00.000,After_hack,4.812252654,5.812422812,4.812252654,5.812422812
2025-01-27 00:00:00.000,After_hack,4.711497385,4.851297403,4.718042335,4.812252654
2025-01-26 00:00:00.000,After_hack,4.647864094,4.72881298,4.647864094,4.718042335
2025-01-25 00:00:00.000,After_hack,4.460422887,4.647864094,4.539908154,4.647864094
2025-01-24 00:00:00.000,After_hack,4.225121192,4.492091888,4.225121192,4.492091888
2025-01-23 00:00:00.000,After_hack,4.225121192,4.225121192,4.225121192,4.225121192
2025-01-22 00:00:00.000,After_hack,4.225121192,4.232228709,4.232228709,4.225121192
2025-01-21 00:00:00.000,After_hack,4.239189842,4.239189842,4.239189842,4.239189842
2025-01-20 00:00:00.000,After_hack,4.119982432,4.239189842,4.225924146,4.239189842
2025-01-19 00:00:00.000,After_hack,3.908277809,4.413438041,4.298572918,4.225924146
2025-01-18 00:00:00.000,After_hack,4.077273844,4.298572918,4.077273844,4.298572918
2025-01-17 00:00:00.000,After_hack,4.067246364,4.077669702,4.067246364,4.077273844
2025-01-16 00:00:00.000,After_hack,0.05012519642,4.066759215,0.05012519642,4.060842653
2025-01-15 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-14 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-13 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-12 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-11 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-10 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-09 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-08 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-07 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-06 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-05 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-04 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-03 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-02 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2025-01-01 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-31 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-30 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-29 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-28 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-27 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-26 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-25 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-24 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-23 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-22 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-21 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-20 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-19 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-18 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-17 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-16 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-15 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-14 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-13 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-12 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-11 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-10 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-09 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-08 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-07 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-06 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-05 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-04 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-03 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-02 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-12-01 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-30 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-29 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-28 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-27 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-26 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-25 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-24 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-23 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-22 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-21 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-20 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-19 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-18 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-17 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-16 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-15 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-14 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-13 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-12 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-11 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-10 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-09 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-08 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-07 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-06 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-05 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-04 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-03 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-02 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-11-01 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-31 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-30 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-29 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-28 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-27 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-26 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-25 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-24 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-23 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-22 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-21 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-20 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-19 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-18 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-17 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-16 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-15 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-14 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-13 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-12 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-11 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-10 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-09 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-08 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-07 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-06 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-05 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-04 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-03 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-02 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-10-01 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-30 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-29 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-28 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-27 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-26 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-25 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-24 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-23 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-22 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-21 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-20 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-19 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-18 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-17 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-16 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-15 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-14 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-13 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-12 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-11 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-10 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-09 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-08 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-07 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-06 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-05 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-04 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-03 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-02 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-09-01 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-31 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-30 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-29 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-28 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-27 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-26 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-25 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-24 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-23 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-22 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-21 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-20 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-19 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-18 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-17 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-16 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-15 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-14 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-13 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-12 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-11 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-10 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-09 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-08 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-07 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-06 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-05 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-04 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-03 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-02 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-08-01 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-31 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-30 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-29 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-28 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-27 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-26 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-25 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-24 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-23 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-22 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-21 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-20 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-19 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-18 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-17 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-16 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-15 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-14 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-13 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-12 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-11 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-10 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-09 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-08 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-07 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-06 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-05 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-04 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-03 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-02 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-07-01 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
2024-06-30 00:00:00.000,After_hack,0.05012519642,0.05012519642,0.05012519642,0.05012519642
