TIME_GAP,NARRATION,EVENT,BLOCK_TIMESTAMP,TX_ID,EXPLOITER,ROUTE,SYMBOL,AMOUNT,AMOUNT_USD
0,Exploiter Transfered 18044852.11USDC from FG3z1H2BBsf5ekEAxSc1K6DERuAuiXpSdUGkYecQrP5v worth 18070295.3USD 0 minutes later,Transfered,2022-02-02 18:34:48.000,4ZYmPrwPUXfyUqp4GAh6thxe8TM8rJ5JEC7ns7nhE6Jeq4dbp3PpLem1TX6b4Ntg3fPF5gU7ZDYvXkQQcsj3RyvC,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from FG3z1H2BBsf5ekEAxSc1K6DERuAuiXpSdUGkYecQrP5v,USDC,18044852.11,18070295.3
1,Exploiter Transfered 18044852.11USDC to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 18070295.3USD 1 minutes later,Transfered,2022-02-02 18:35:36.000,2wor1JjWFLLwgzVgjREXbHDk9HVkPAnY5xjWnVKRK18hvkFtSw9KkmdQyUbWdSQu8KTTMv43x7VWpA1527zQjArH,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,18044852.11,18070295.3
0,Exploiter Swapped 18044852.11USDC to 122049.228723068SOL worth 18102516.62USD 0 minutes later,Swapped,2022-02-02 18:35:36.000,2wor1JjWFLLwgzVgjREXbHDk9HVkPAnY5xjWnVKRK18hvkFtSw9KkmdQyUbWdSQu8KTTMv43x7VWpA1527zQjArH,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 122049.228723068SOL,USDC,18044852.11,18102516.62
0,Exploiter Transfered 1866.84ETH to FG3z1H2BBsf5ekEAxSc1K6DERuAuiXpSdUGkYecQrP5v worth 5108261.96USD 0 minutes later,Transfered,2022-02-02 18:56:28.000,29Rb5q5hYb2bxMKNeT2jkJ4WLqgGWqYmA8aNvrE5vG8BTtHMUDesxbyGMcmGaZj3tqXDacPQAQkPbz1kaF5fYer6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to FG3z1H2BBsf5ekEAxSc1K6DERuAuiXpSdUGkYecQrP5v,ETH,1866.84,5108261.96
0,Exploiter Transfered 0ETH from FG3z1H2BBsf5ekEAxSc1K6DERuAuiXpSdUGkYecQrP5v worth 0USD 0 minutes later,Transfered,2022-02-02 18:56:28.000,29Rb5q5hYb2bxMKNeT2jkJ4WLqgGWqYmA8aNvrE5vG8BTtHMUDesxbyGMcmGaZj3tqXDacPQAQkPbz1kaF5fYer6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from FG3z1H2BBsf5ekEAxSc1K6DERuAuiXpSdUGkYecQrP5v,ETH,0,0
21,Exploiter Transfered 4981312.28USDC from FG3z1H2BBsf5ekEAxSc1K6DERuAuiXpSdUGkYecQrP5v worth 4988335.92USD 21 minutes later,Transfered,2022-02-02 18:56:28.000,29Rb5q5hYb2bxMKNeT2jkJ4WLqgGWqYmA8aNvrE5vG8BTtHMUDesxbyGMcmGaZj3tqXDacPQAQkPbz1kaF5fYer6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from FG3z1H2BBsf5ekEAxSc1K6DERuAuiXpSdUGkYecQrP5v,USDC,4981312.28,4988335.92
1,Exploiter Transfered 4981312.28USDC to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 4988335.92USD 1 minutes later,Transfered,2022-02-02 18:57:04.000,4yRXEgJ5QLKWFGPMEUF4nqpN6ZkLqQxxiw8XkspvyaApVg3gbKNNDMUQroPMEs7yB7Riej4B39cesaReNt1hLdKk,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,4981312.28,4988335.92
0,Exploiter Swapped 4981312.28USDC to 41253.965306835SOL worth 4997230.67USD 0 minutes later,Swapped,2022-02-02 18:57:04.000,4yRXEgJ5QLKWFGPMEUF4nqpN6ZkLqQxxiw8XkspvyaApVg3gbKNNDMUQroPMEs7yB7Riej4B39cesaReNt1hLdKk,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 41253.965306835SOL,USDC,4981312.28,4997230.67
346,Exploiter Transfered 150000SOL to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 3321499.52USD 346 days later,Transfered,2023-01-14 18:13:00.000,z8jL5wcSKhLiDTKXiGPn5zvJ49X4erfWdxscoPQsZcgHkkC43MZJZdBhs9YN17hi2yuQH4nztXJgson7g464CYA,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,SOL,150000,3321499.52
0,Exploiter Transfered 1430544.18USDC from BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 1431227.56USD 0 days later,Transfered,2023-01-14 18:22:07.000,3RCsELeTcVbAhZpS1X4RUzW4fr8GFJJHRzJzSgWPCHbu5hnB8525RxfP4CMu4wskmivxj6ADfM1wVbQgLvhpRD4v,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,USDC,1430544.18,1431227.56
0,Exploiter Transfered 1266373.15USDT from BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 1267069.41USD 0 days later,Transfered,2023-01-14 18:22:48.000,3yjC3moRiXevRAxwUxa1FeG35sP7jyEAmcQhxgdN32RmWW5mVjaZdHaE1pJMoD6ZiWGZeeNN8sa56tKK9zSEuF27,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,USDT,1266373.15,1267069.41
0,Exploiter Transfered 1430544.18USDC to 7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge worth 1431227.56USD 0 days later,Transfered,2023-01-14 18:24:02.000,4H5jBWHqXb1LykLMRcgn5o5JG46k8ZR8ixAq9USeycLvqN1PbHBoTCCM3eEntxHKR8HeMgjyKkoGKmiHQjmmG59N,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge,USDC,1430544.18,1431227.56
0,Exploiter Swapped 1430544.18USDC to 1430175.905747USDCET worth 1432268.8USD 0 days later,Swapped,2023-01-14 18:24:02.000,4H5jBWHqXb1LykLMRcgn5o5JG46k8ZR8ixAq9USeycLvqN1PbHBoTCCM3eEntxHKR8HeMgjyKkoGKmiHQjmmG59N,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 1430175.905747USDCET,USDC,1430544.18,1432268.8
0,Exploiter Transfered 1430175.91USDCET from 7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge worth 1430608.92USD 0 days later,Transfered,2023-01-14 18:24:02.000,4H5jBWHqXb1LykLMRcgn5o5JG46k8ZR8ixAq9USeycLvqN1PbHBoTCCM3eEntxHKR8HeMgjyKkoGKmiHQjmmG59N,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge,USDCET,1430175.91,1430608.92
0,Exploiter Swapped 1266373.15USDT to 1253129.208436USDCET worth 1267066.54USD 0 days later,Swapped,2023-01-14 18:24:40.000,66fJuvD45GRgPHHNiQ7QA84FtePudB9PfT4huE2cbxj7SaL4QYJcspXfocfKouHmkJqQ55fU36aZ7EfHSk9exdNG,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 1253129.208436USDCET,USDT,1266373.15,1267066.54
0,Exploiter Transfered 1254088.69USDC to 7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge worth 1254687.77USD 0 days later,Transfered,2023-01-14 18:24:40.000,66fJuvD45GRgPHHNiQ7QA84FtePudB9PfT4huE2cbxj7SaL4QYJcspXfocfKouHmkJqQ55fU36aZ7EfHSk9exdNG,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge,USDC,1254088.69,1254687.77
0,Exploiter Transfered 1254088.69USDC from 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo worth 1254687.77USD 0 days later,Transfered,2023-01-14 18:24:40.000,66fJuvD45GRgPHHNiQ7QA84FtePudB9PfT4huE2cbxj7SaL4QYJcspXfocfKouHmkJqQ55fU36aZ7EfHSk9exdNG,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo,USDC,1254088.69,1254687.77
0,Exploiter Transfered 1266373.15USDT to 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo worth 1267069.41USD 0 days later,Transfered,2023-01-14 18:24:40.000,66fJuvD45GRgPHHNiQ7QA84FtePudB9PfT4huE2cbxj7SaL4QYJcspXfocfKouHmkJqQ55fU36aZ7EfHSk9exdNG,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo,USDT,1266373.15,1267069.41
0,Exploiter Transfered 1253129.21USDCET from 7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge worth 1253508.62USD 0 days later,Transfered,2023-01-14 18:24:40.000,66fJuvD45GRgPHHNiQ7QA84FtePudB9PfT4huE2cbxj7SaL4QYJcspXfocfKouHmkJqQ55fU36aZ7EfHSk9exdNG,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge,USDCET,1253129.21,1253508.62
0,Exploiter Transfered 2683305.11USDCET to 5XiqTJQBTZKcGjcbCydZvf9NzhE2R3g7GDx1yKHxs8jd worth 2684117.54USD 0 days later,Transfered,2023-01-14 18:36:03.000,gxfrGv1DYf7Nga3jAtzap2yyp4xHWtJsvNdbCkvapyTq3wjxguqexgbzNQPEw4wQFJheNzkCdkcvbNgP47XBeJ5,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5XiqTJQBTZKcGjcbCydZvf9NzhE2R3g7GDx1yKHxs8jd,USDCET,2683305.11,2684117.54
9,Exploiter Transfered 185029.69USDC from BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 185056.19USD 9 days later,Transfered,2023-01-23 17:48:14.000,4NPjNtWfr3SFZLaJLUkYEcTNGTURzR8oip1SQcRQY4ATSK2eM2VPDfbiGeZjoKML9QMt1Fw1aWy2qKgaGSEQmfaA,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,USDC,185029.69,185056.19
0,Exploiter Transfered 50000SOL to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 1220969.93USD 0 days later,Transfered,2023-01-23 17:53:42.000,2QkKL2rJpWEjr5GaRVEqa9LgTYEfu24FteTtfPc2TCgfiqfupH3yBPsEZtDcM5GH12NETE8Xudw5D1Ui1LmhNmpj,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,SOL,50000,1220969.93
0,Exploiter Transfered 26100SOL to HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ worth 637346.3USD 0 days later,Transfered,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,SOL,26100,637346.3
0,Exploiter Transfered 615805.21USDC from HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ worth 615893.41USD 0 days later,Transfered,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,USDC,615805.21,615893.41
0,Exploiter Transfered 68531.87USDC from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 68541.68USD 0 days later,Transfered,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,68531.87,68541.68
0,Exploiter Transfered 2900SOL to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 70816.26USD 0 days later,Transfered,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,SOL,2900,70816.26
0,Exploiter Swapped 2900SOL to 68531.867913USDC worth 70205.58USD 0 days later,Swapped,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 68531.867913USDC,SOL,2900,70205.58
0,Exploiter Transfered 869366.77USDC to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 869491.28USD 0 days later,Transfered,2023-01-23 18:02:51.000,fm8H1xPTMN16SU2BKg2wQjMY9X9s2kGN4SqpuL9m3EbLraRBmoSFwkaWp1b1YTMRZbNLmLaLTQiHaf7rEi3cZxZ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,USDC,869366.77,869491.28
0,Exploiter Swapped 3000SOL to 70868.65182USDC worth 72626.46USD 0 days later,Swapped,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 70868.65182USDC,SOL,3000,72626.46
0,Exploiter Transfered 3000SOL to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 73258.2USD 0 days later,Transfered,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,SOL,3000,73258.2
0,Exploiter Transfered 70868.65USDC from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 70878.8USD 0 days later,Transfered,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,70868.65,70878.8
0,Exploiter Transfered 638773.78USDC from HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ worth 638865.27USD 0 days later,Transfered,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,USDC,638773.78,638865.27
0,Exploiter Transfered 27000SOL to HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ worth 659323.76USD 0 days later,Transfered,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,SOL,27000,659323.76
0,Exploiter Transfered 273221.33USDC to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 273260.46USD 0 days later,Transfered,2023-01-23 18:35:25.000,3igR72jsWCwGkvSxCCiQprVFEPheUQbwSGmcT3vt1fpCcSirZ1mFWSTfP9bwaY4vpra67rmeDDoemZEhbfm9tbpc,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,USDC,273221.33,273260.46
0,Exploiter Transfered 436363.36USDT from 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo worth 436670.25USD 0 days later,Transfered,2023-01-23 18:38:10.000,5UD7TgfKeADhQGBLD37RwG3WyESMFn7UfDfuEYZ8cfKSbwgEuuGsFoT3BVzkkp7euCAgKDvFVLBkvyZUXKNf3q5H,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo,USDT,436363.36,436670.25
0,Exploiter Transfered 436421.11USDC to 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo worth 436483.61USD 0 days later,Transfered,2023-01-23 18:38:10.000,5UD7TgfKeADhQGBLD37RwG3WyESMFn7UfDfuEYZ8cfKSbwgEuuGsFoT3BVzkkp7euCAgKDvFVLBkvyZUXKNf3q5H,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo,USDC,436421.11,436483.61
0,Exploiter Transfered 436363.36USDT to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 436670.25USD 0 days later,Transfered,2023-01-23 18:39:25.000,3E2myynz6FaKKngcgb3S6CCDgfGv6UfEusMYVgfs1FSoqV8yh7Tkgrs1j7KWAhWqgJ4FWrefBUnsDPASdrFsdp8T,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,USDT,436363.36,436670.25
0,Exploiter Swapped 4650SOL to 107322.417631USDC worth 112571.01USD 0 days later,Swapped,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 107322.417631USDC,SOL,4650,112571.01
0,Exploiter Transfered 4650SOL to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 113550.2USD 0 days later,Transfered,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,SOL,4650,113550.2
0,Exploiter Transfered 107322.42USDC from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 107337.79USD 0 days later,Transfered,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,107322.42,107337.79
0,Exploiter Transfered 621151.81USDC from HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ worth 621240.77USD 0 days later,Transfered,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,USDC,621151.81,621240.77
0,Exploiter Transfered 26350SOL to HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ worth 643451.15USD 0 days later,Transfered,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,SOL,26350,643451.15
0,Exploiter Transfered 571040USDC to 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo worth 571121.79USD 0 days later,Transfered,2023-01-23 18:49:52.000,3KbFNtEwSpsJjhvuoGSyN5dX8itkYCsmQeHhtLkNoTwTUkS2gDTjPJqbRjUh84LrqdvgvTgV8DEFbPzoskFgmYkd,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo,USDC,571040,571121.79
0,Exploiter Transfered 142760USDC to 2dc3UgMuVkASzW4sABDjDB5PjFbPTncyECUnZL73bmQR worth 142780.45USD 0 days later,Transfered,2023-01-23 18:49:52.000,3KbFNtEwSpsJjhvuoGSyN5dX8itkYCsmQeHhtLkNoTwTUkS2gDTjPJqbRjUh84LrqdvgvTgV8DEFbPzoskFgmYkd,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 2dc3UgMuVkASzW4sABDjDB5PjFbPTncyECUnZL73bmQR,USDC,142760,142780.45
0,Exploiter Transfered 142600.07USDT from 2dc3UgMuVkASzW4sABDjDB5PjFbPTncyECUnZL73bmQR worth 142700.36USD 0 days later,Transfered,2023-01-23 18:49:52.000,3KbFNtEwSpsJjhvuoGSyN5dX8itkYCsmQeHhtLkNoTwTUkS2gDTjPJqbRjUh84LrqdvgvTgV8DEFbPzoskFgmYkd,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 2dc3UgMuVkASzW4sABDjDB5PjFbPTncyECUnZL73bmQR,USDT,142600.07,142700.36
0,Exploiter Transfered 570729.67USDT from 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo worth 571131.06USD 0 days later,Transfered,2023-01-23 18:49:52.000,3KbFNtEwSpsJjhvuoGSyN5dX8itkYCsmQeHhtLkNoTwTUkS2gDTjPJqbRjUh84LrqdvgvTgV8DEFbPzoskFgmYkd,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from 5C1k9yV7y4CjMnKv8eGYDgWND8P89Pdfj79Trk2qmfGo,USDT,570729.67,571131.06
0,Exploiter Transfered 713116.16USDT to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my worth 713617.69USD 0 days later,Transfered,2023-01-23 18:50:28.000,21hLe2u3jaajgpURVuE1USSvUag7rvW1rwSRTc8nusNfocQ8hmMFgSzeYazeWmvpzzzNqv5CUBc5Fm1Ssmrd46TK,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to BxnUi6jyYbtEEgkBq4bPLKzDpSfWVAzgyf3TF2jfC1my,USDT,713116.16,713617.69
0,Exploiter Transfered 25500SOL to HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ worth 622694.66USD 0 days later,Transfered,2023-01-23 18:54:56.000,32LuQFsfwgYmAGvqfUsfweTi41w3EetCTNUD3sb15HAAKJTuMwJiXGMdG1nbZ1Tmom57od5KbAkF1EDgmZSRrqeQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,SOL,25500,622694.66
0,Exploiter Swapped 4500SOL to 103485.630081USDC worth 108939.69USD 0 days later,Swapped,2023-01-23 18:54:56.000,32LuQFsfwgYmAGvqfUsfweTi41w3EetCTNUD3sb15HAAKJTuMwJiXGMdG1nbZ1Tmom57od5KbAkF1EDgmZSRrqeQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 103485.630081USDC,SOL,4500,108939.69
0,Exploiter Transfered 4500SOL to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 109887.29USD 0 days later,Transfered,2023-01-23 18:54:56.000,32LuQFsfwgYmAGvqfUsfweTi41w3EetCTNUD3sb15HAAKJTuMwJiXGMdG1nbZ1Tmom57od5KbAkF1EDgmZSRrqeQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,SOL,4500,109887.29
0,Exploiter Transfered 597027.43USDC from HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ worth 597112.93USD 0 days later,Transfered,2023-01-23 18:54:56.000,32LuQFsfwgYmAGvqfUsfweTi41w3EetCTNUD3sb15HAAKJTuMwJiXGMdG1nbZ1Tmom57od5KbAkF1EDgmZSRrqeQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,from HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,USDC,597027.43,597112.93
