EVENT,BLOCK_TIMESTAMP,TX_ID,SENDER,ROUTE,SYMBOL,AMOUNT,AMOUNT_USD
Transfered,2023-01-24 00:00:12.000,5RKbTHQmtPhv7sv94fHkiE7c2ryXTLo5KdY2jek3fN1zPytKHLRNb7BEsZ2GYg3Pxbh9sGvpX3f568PtCeAb9UBu,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,FRONK,1,0
Transfered,2023-01-24 00:20:16.000,wgk1fksS9dCPLaYUJ7FxSgXyz8zamPPQZR8YRsG3PscBwFGLARvGkdbpTuapLB2cE4U2E4YaNGPbdTFgpfLGYmh,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,ETH,65.95,106894.45
Transfered,2023-01-24 00:32:36.000,2r9sSjzWcnniDQmpUprHUxaRSeGwaELh9DMwi9xirsW1U1AZmyqK1L9QELqQYerXfyQW4kiE3PCoBbLUV1CYt1FL,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,ETH,21.16,34289.25
Transfered,2023-01-24 00:33:54.000,jXJ9LCGAhG67RicNVJPnmBnAHoBsJyvjguXrxK8UHEduBqFDTGxcZLYhKjt4fnUuGUXZmD2csWct5in1aaCWh2N,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,ETH,21.16,34289.25
Transfered,2023-01-24 00:22:05.000,444XpNWuBN4LiCy7EnRapTFNzVCAJ9Q1xbE2KtiweyP3n8kA5egqE6WXhMSEUpavHsYAdo7bD8KjjCD9FXJeAqZo,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,ETH,65.95,106894.45
Transfered,2023-01-23 18:38:10.000,5UD7TgfKeADhQGBLD37RwG3WyESMFn7UfDfuEYZ8cfKSbwgEuuGsFoT3BVzkkp7euCAgKDvFVLBkvyZUXKNf3q5H,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,436421.11,436483.61
Transfered,2023-01-23 19:55:30.000,46kw2Kr2zQ8qYHJgWyyAoN5kQnxDYPiJ9AaxTTj3GzgxqcBjNHPBAJfbHxGiUSNd8ZjLyV17dCXA6kFYcChQsuPu,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,550160.15,550238.94
Transfered,2023-01-23 20:12:26.000,JTnPoN3ixdad3phmYAM8UGNSL4dPVCHmJPXeYFkEpvnLcvwSms7DHEN3NHqKbLBxk9JwL1aDjkAQAu6YNh6yoMr,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,134010.52,134029.71
Transfered,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,107322.42,107337.79
Transfered,2023-01-23 20:29:09.000,3jfPUmPJWr1eo5LbRj49wQe6WcLA2dTfUKMJqTsbN2HhhXYbRURUXJGDszhKa3Bz2158iLWPzHjryCJZv8f79JJj,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,140000,140020.05
Transfered,2023-01-23 18:54:56.000,32LuQFsfwgYmAGvqfUsfweTi41w3EetCTNUD3sb15HAAKJTuMwJiXGMdG1nbZ1Tmom57od5KbAkF1EDgmZSRrqeQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,597027.43,597112.93
Transfered,2023-01-23 20:40:32.000,4wWphtDwnbxRQiCabM2Ay3AqGYrPYWVciDXvkVW5cvZAM9TZDSiY4xUJ4tTmP6m3rgSp6aBuHPdA3VGqE6B5hFM2,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,60000,60008.59
Transfered,2023-01-23 17:48:14.000,4NPjNtWfr3SFZLaJLUkYEcTNGTURzR8oip1SQcRQY4ATSK2eM2VPDfbiGeZjoKML9QMt1Fw1aWy2qKgaGSEQmfaA,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,185029.69,185056.19
Transfered,2023-01-23 19:05:47.000,4dNtpxyncdVzxHuN7kU2FsnhN8nkHvzRuLxT1sZxSeREGBohVZWUt3FZaYw71We4FP6qC2JCRMXmzKLoBTejsjEb,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,103032.55,103047.31
Transfered,2023-01-23 18:54:56.000,32LuQFsfwgYmAGvqfUsfweTi41w3EetCTNUD3sb15HAAKJTuMwJiXGMdG1nbZ1Tmom57od5KbAkF1EDgmZSRrqeQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,103485.63,103500.45
Transfered,2023-01-23 20:40:02.000,4F1EVeUn9JFP1CrBjb58KNS3uoq1mq9nqwYhsk1xZSZ1tjbniwNxgVFV1wPvSi3arhdKL8ZcuTC4zJMpz88RkE2a,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,80000,80011.46
Transfered,2023-01-23 20:20:19.000,54mFSXL1M1JyhdJiAeZVnoWiMWyvgsH8jPX88PpAJ8Kun6TCF3F7vcqicgbNfLh1XouUbgKXCPD9XBux6sTw4aKz,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,133873.76,133892.93
Transfered,2023-01-23 23:49:28.000,32PDTdgBN4vFaiFaVqsF4cQcGz1yuAwfrNSvyyxxjhVazmn4K8TtZNbkmEZkRoJGHNZAjgZPoqv8tczvQrir3sZ8,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,237500,237534.02
Transfered,2023-01-23 23:50:33.000,efVnNQKXYAg3FL3Sw1ye3XBF9CRStSX5SVKQ8wQhMwUea1z465L5m8Q9pJC2XqLvpd9gjT5UVp824Dod9CzQxhr,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,142500,142520.41
Transfered,2023-01-23 23:51:10.000,22C553Vj6NPYgNFrrzViLEk3FF3iDAzLCTknaMXCQyAWt1A58tEsUrtXMoJ2BiCfy6Vf8T2RqEqhZhfuJjirCmij,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,200000,200028.64
Transfered,2023-01-23 18:35:25.000,3igR72jsWCwGkvSxCCiQprVFEPheUQbwSGmcT3vt1fpCcSirZ1mFWSTfP9bwaY4vpra67rmeDDoemZEhbfm9tbpc,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,273221.33,273260.46
Transfered,2023-01-23 20:33:35.000,483PVW4HxWMz6NDsdJpDbftfySSeZDbERQjnLCvEkdkCV3GWfsBqUNagRxHZoS7zmnU3bpKqBudmV4RtrjtYQvF4,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,100000,100014.32
Transfered,2023-01-23 20:38:56.000,36m171rTiV9VQMcJ8eB83eBaiPWpkEcX449fjq8cY7yUkj7LqZLakdCADmtYvANU2vyPHX3P9LQay4bDt6v3TaFZ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,80000,80011.46
Transfered,2023-01-23 23:53:43.000,tRU8MUTVBoL33V3v4md5E3RuXqxPSc5So1HwFyHp7pFGYvUf9T8rJGyb3LqmWBPmdjXaWzNc941g7AzevEJdby7,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,1445651.39,1445858.44
Transfered,2023-01-23 23:49:28.000,32PDTdgBN4vFaiFaVqsF4cQcGz1yuAwfrNSvyyxxjhVazmn4K8TtZNbkmEZkRoJGHNZAjgZPoqv8tczvQrir3sZ8,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,12500,12501.79
Transfered,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,621151.81,621240.77
Transfered,2023-01-23 20:42:35.000,4tpgkCHctnrgWo53tjUdh1kwnjvko2mF2WJF8ZFgm9QykYBtLwjZ5L2tkuQvyReMSDmuvopKgHEDrTq7DbDSx7Jo,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,50000,50007.16
Transfered,2023-01-23 18:02:51.000,fm8H1xPTMN16SU2BKg2wQjMY9X9s2kGN4SqpuL9m3EbLraRBmoSFwkaWp1b1YTMRZbNLmLaLTQiHaf7rEi3cZxZ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,869366.77,869491.28
Transfered,2023-01-23 20:32:57.000,3pSp7KpMkHyEa1mZUMmdBkxxn6VJ9oUDsyDjjDkaHwJsHbq2Zm8n8xLpp3qA9Mva3Ef2TeF3rv4BxAmWDvmoRKr4,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,20000,20002.86
Transfered,2023-01-23 20:30:45.000,48HVwBFMYj2udQTsXLu2QrmKNPxLf45ammazcghZkmAVJNiTd1B6nWiNj5HWGBR9yhDkXXdEUUuPST5RPr3zALyu,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,50000,50007.16
Transfered,2023-01-23 20:27:13.000,4zUywqxChMAzX96sJ8QeEaBJ5kCYbVRG92DXnj34RYPY7bBrnTf5xjEkGkKB8rBabCa3eZrrjh8BT5h2j9ULVtBa,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,250000,250035.81
Transfered,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,68531.87,68541.68
Transfered,2023-01-23 23:50:33.000,efVnNQKXYAg3FL3Sw1ye3XBF9CRStSX5SVKQ8wQhMwUea1z465L5m8Q9pJC2XqLvpd9gjT5UVp824Dod9CzQxhr,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,0.11,0.11
Transfered,2023-01-23 20:20:19.000,54mFSXL1M1JyhdJiAeZVnoWiMWyvgsH8jPX88PpAJ8Kun6TCF3F7vcqicgbNfLh1XouUbgKXCPD9XBux6sTw4aKz,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,551907.8,551986.85
Transfered,2023-01-23 20:32:11.000,7gaYEoVAEy1KgBuwU8hkNNecbPmuS34b4bLEar13ZZT9E4Gbt8CVrzne53D1kpthnM9fzoqNaN8YRVzwVLu6XXc,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,20000,20002.86
Transfered,2023-01-23 20:27:54.000,5CcaWZnejtmeNMfHZadsZGchcomdDLjX7ZV43TEMqxpWRD8hnTSqGxqAUdVDay6RGKkrZnBWqiTiVN3GbGa47GG8,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,250000,250035.81
Transfered,2023-01-23 20:12:26.000,JTnPoN3ixdad3phmYAM8UGNSL4dPVCHmJPXeYFkEpvnLcvwSms7DHEN3NHqKbLBxk9JwL1aDjkAQAu6YNh6yoMr,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,552856.66,552935.84
Transfered,2023-01-23 19:55:30.000,46kw2Kr2zQ8qYHJgWyyAoN5kQnxDYPiJ9AaxTTj3GzgxqcBjNHPBAJfbHxGiUSNd8ZjLyV17dCXA6kFYcChQsuPu,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,133828.6,133847.77
Transfered,2023-01-23 18:49:52.000,3KbFNtEwSpsJjhvuoGSyN5dX8itkYCsmQeHhtLkNoTwTUkS2gDTjPJqbRjUh84LrqdvgvTgV8DEFbPzoskFgmYkd,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,571040,571121.79
Transfered,2023-01-23 20:41:45.000,3HEKHMHjVVQTtpzi2EWMaT8Xa7p3G9DCHhpouDLKDADmwFhs8oZ5VVw11vvURBuaPgcQbtQBK91qvu7BgH29UcUY,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,50000,50007.16
Transfered,2023-01-23 18:49:52.000,3KbFNtEwSpsJjhvuoGSyN5dX8itkYCsmQeHhtLkNoTwTUkS2gDTjPJqbRjUh84LrqdvgvTgV8DEFbPzoskFgmYkd,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,142760,142780.45
Transfered,2023-01-23 20:41:05.000,3gT5VW9Y5kyG2mNQEP39ZhCPbv6aW22GWbtpnD5ydDjT8n2TmpUvpkUgNdZhd72L88hXJHCcxfEcmvH7KaeFq9Yi,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,10000,10001.43
Transfered,2023-01-23 20:30:22.000,2wZqxyvGTFus4argVDN1MKW2F8izUp6jESiPXBWZd5zfBnBfNG2vbZwXtN9MJnZKM8336FbfdPZeef5XuCoE4cUp,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,60000,60008.59
Transfered,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,70868.65,70878.8
Transfered,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,615805.21,615893.41
Transfered,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,638773.78,638865.27
Transfered,2023-01-23 23:55:40.000,3ZbZ1JptRk52irYX698me8Nea34M3ddfgbKPBKe5J5wBXwWLbjrzZKUGZ7n5o38aEdXY7SnpmS67gKzCvSXu3i6L,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,1445651.39,1445858.44
Transfered,2023-01-23 23:50:33.000,efVnNQKXYAg3FL3Sw1ye3XBF9CRStSX5SVKQ8wQhMwUea1z465L5m8Q9pJC2XqLvpd9gjT5UVp824Dod9CzQxhr,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,7500,7501.07
Transfered,2023-01-23 23:49:57.000,2wkaRjYkbAb5fib3zRzF3SC1auMbxVJwF6W7phfJrZQ2efs8fn3tcj8kC5CTwNGGja1EyMAMA85koMXdQ6SmY6u,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,200000,200028.64
Transfered,2023-01-23 19:05:47.000,4dNtpxyncdVzxHuN7kU2FsnhN8nkHvzRuLxT1sZxSeREGBohVZWUt3FZaYw71We4FP6qC2JCRMXmzKLoBTejsjEb,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,590793.96,590878.58
Transfered,2022-02-02 18:34:18.000,2SndtH3tU4j6v14HJzEde3d3dnpdHqTPn4VnvhTj4zKLo26H5kmtCwjn2nANfjXNVbmFsyEGtD4Jte25azsPwaRk,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,SOL,269356.67,28878346.58
Transfered,2023-01-23 20:40:32.000,4wWphtDwnbxRQiCabM2Ay3AqGYrPYWVciDXvkVW5cvZAM9TZDSiY4xUJ4tTmP6m3rgSp6aBuHPdA3VGqE6B5hFM2,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,DAI,54711,54703.54
Transfered,2023-01-23 20:30:22.000,2wZqxyvGTFus4argVDN1MKW2F8izUp6jESiPXBWZd5zfBnBfNG2vbZwXtN9MJnZKM8336FbfdPZeef5XuCoE4cUp,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,DAI,56299.6,56291.93
Transfered,2023-01-23 20:27:13.000,4zUywqxChMAzX96sJ8QeEaBJ5kCYbVRG92DXnj34RYPY7bBrnTf5xjEkGkKB8rBabCa3eZrrjh8BT5h2j9ULVtBa,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,DAI,246807.26,246773.61
Transfered,2023-01-23 23:51:10.000,22C553Vj6NPYgNFrrzViLEk3FF3iDAzLCTknaMXCQyAWt1A58tEsUrtXMoJ2BiCfy6Vf8T2RqEqhZhfuJjirCmij,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,DAI,191089.26,191063.2
Transfered,2023-02-10 17:26:38.000,49atzXhW4gv78LC5Jdsd7QpyvteLiQoKR6Da9FvRFiwRHKtG5ZrRTUK9LMRd5dctRyU1xnJ8UVL1S7vRpSL9mTwW,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDT,213.58,213.74
Transfered,2023-01-14 18:24:40.000,66fJuvD45GRgPHHNiQ7QA84FtePudB9PfT4huE2cbxj7SaL4QYJcspXfocfKouHmkJqQ55fU36aZ7EfHSk9exdNG,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,1254088.69,1254687.77
Transfered,2023-01-14 18:22:07.000,3RCsELeTcVbAhZpS1X4RUzW4fr8GFJJHRzJzSgWPCHbu5hnB8525RxfP4CMu4wskmivxj6ADfM1wVbQgLvhpRD4v,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,1430544.18,1431227.56
Transfered,2023-01-14 18:24:02.000,4H5jBWHqXb1LykLMRcgn5o5JG46k8ZR8ixAq9USeycLvqN1PbHBoTCCM3eEntxHKR8HeMgjyKkoGKmiHQjmmG59N,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,USDC,1430544.18,1431227.56
Transfered,2023-01-14 18:24:40.000,66fJuvD45GRgPHHNiQ7QA84FtePudB9PfT4huE2cbxj7SaL4QYJcspXfocfKouHmkJqQ55fU36aZ7EfHSk9exdNG,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,inbound,USDC,1254088.69,1254687.77
Transfered,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,27000,659323.76
Transfered,2023-01-23 18:54:56.000,32LuQFsfwgYmAGvqfUsfweTi41w3EetCTNUD3sb15HAAKJTuMwJiXGMdG1nbZ1Tmom57od5KbAkF1EDgmZSRrqeQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,25500,622694.66
Transfered,2023-01-23 19:55:30.000,46kw2Kr2zQ8qYHJgWyyAoN5kQnxDYPiJ9AaxTTj3GzgxqcBjNHPBAJfbHxGiUSNd8ZjLyV17dCXA6kFYcChQsuPu,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,24000,586065.57
Transfered,2023-01-23 20:12:26.000,JTnPoN3ixdad3phmYAM8UGNSL4dPVCHmJPXeYFkEpvnLcvwSms7DHEN3NHqKbLBxk9JwL1aDjkAQAu6YNh6yoMr,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,24000,586065.57
Transfered,2023-01-23 20:20:19.000,54mFSXL1M1JyhdJiAeZVnoWiMWyvgsH8jPX88PpAJ8Kun6TCF3F7vcqicgbNfLh1XouUbgKXCPD9XBux6sTw4aKz,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,6000,146516.39
Transfered,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,26100,637346.3
Transfered,2023-01-23 20:12:26.000,JTnPoN3ixdad3phmYAM8UGNSL4dPVCHmJPXeYFkEpvnLcvwSms7DHEN3NHqKbLBxk9JwL1aDjkAQAu6YNh6yoMr,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,6000,146516.39
Transfered,2023-01-23 19:55:30.000,46kw2Kr2zQ8qYHJgWyyAoN5kQnxDYPiJ9AaxTTj3GzgxqcBjNHPBAJfbHxGiUSNd8ZjLyV17dCXA6kFYcChQsuPu,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,6000,146516.39
Transfered,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,4650,113550.2
Transfered,2023-01-23 20:20:19.000,54mFSXL1M1JyhdJiAeZVnoWiMWyvgsH8jPX88PpAJ8Kun6TCF3F7vcqicgbNfLh1XouUbgKXCPD9XBux6sTw4aKz,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,24000,586065.57
Transfered,2023-01-23 18:44:15.000,5qfdEkt63GpqcJrFyhjyh5pWn2SmwB42x7gsv7qdPzyqXfTo4jBbuSgczw4WwcEnpcjNWbwVf9gyTVUCeQDvmyUQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,26350,643451.15
Transfered,2023-01-23 17:53:42.000,2QkKL2rJpWEjr5GaRVEqa9LgTYEfu24FteTtfPc2TCgfiqfupH3yBPsEZtDcM5GH12NETE8Xudw5D1Ui1LmhNmpj,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,50000,1220969.93
Transfered,2023-01-23 18:54:56.000,32LuQFsfwgYmAGvqfUsfweTi41w3EetCTNUD3sb15HAAKJTuMwJiXGMdG1nbZ1Tmom57od5KbAkF1EDgmZSRrqeQ,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,4500,109887.29
Transfered,2023-01-23 19:05:47.000,4dNtpxyncdVzxHuN7kU2FsnhN8nkHvzRuLxT1sZxSeREGBohVZWUt3FZaYw71We4FP6qC2JCRMXmzKLoBTejsjEb,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,4500,109887.29
Transfered,2023-01-23 19:05:47.000,4dNtpxyncdVzxHuN7kU2FsnhN8nkHvzRuLxT1sZxSeREGBohVZWUt3FZaYw71We4FP6qC2JCRMXmzKLoBTejsjEb,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,25500,622694.66
Transfered,2023-01-23 18:34:29.000,4zmAX8cxJqFSK92LN8vGLEAZTD1SDXbRSkodtp6hnTApasmTzG8nhiwACUUrKqc9v6Jy8y5VbKW1y2jEvhGqC4m6,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,3000,73258.2
Transfered,2023-01-23 18:01:52.000,5ixYL6mQYghyANP97oEN6X3SwCMQDvGhetnpoFnX7eiQVc2P9t4sLmFGA71wnkZhFzdSSCK2DmDa96jVewUjsDv9,CxegPrfn2ge5dNiQberUrQJkHCcimeR4VXkeawcFBBka,outbound,SOL,2900,70816.26
﻿
